,0,1,2,3,4
3461,kulbhushan jadhav,pakistani jail,0,0,0
3462,gandhi going,fight modi,rahul gandhi,gandhi,modi ðÿ
3463,putin modi,pulwama terrorist,call putin,0,0
3464,have gandhi,gandhi done,gandhi,0,0
3465,mamata didi,0,0,0,0
3466,0,0,0,0,0
3467,chowkidar sher,admit chowkidar,sher hai,chowkidar,0
3468,crowded protest,protest,protest nearly,0,0
3469,ðÿ kashmir,modi kashmir,kashmir dispute,0,0
3470,kerala are,kerala,andhra pradesh,andhra,0
3471,abhyanand released,if abhyanand,abhyanand won,abhyanand,0
3472,abortion legit,0,0,0,0
3473,0,0,0,0,0
3474,0,0,0,0,0
3475,modi tv,0,0,0,0
3476,0,0,0,0,0
3477,pulwamaterrorattack congrats,0,0,0,0
3478,abhinandan salute,abhinandan to,to abhinandan,abhinandan narendramodi,abhinandan
3479,gaetz admits,gaetz,so gaetz,0,0
3480,modi was,0,0,0,0
3481,threatens pak,candles modi,cong threatens,0,0
3482,indian railways,reservations iti,iti students,railways needs,0
3483,jawans martyrd,bjp gobackmodi,modi shah,0,0
3484,modi is,modi,madam modi,0,0
3485,advantage pak,raise pak,pak,0,0
3486,pakistanâ terror,absolves pakistanâ,0,0,0
3487,courtney reaction,0,0,0,0
3488,gujarat riots,0,0,0,0
3489,0,0,0,0,0
3490,killing hindus,gandhi,gandhi in,0,0
3491,0,0,0,0,0
3492,yo safaricomltd,safaricomltd we,nda ziiii,nda,0
3493,flag bjpitcell,bjpleaders and,bjpleaders,bjp,bjpitcell and
3494,gun confiscation,gun registry,gun bans,0,0
3495,help bjp,bjp,0,0,0
3496,soldiers martyred,0,0,0,0
3497,modi jaggernaut,0,0,0,0
3498,0,0,0,0,0
3499,ceremony modi,pak pm,modi went,0,0
3500,pakistan thankyouimrankhan,war imran,imran need,need peace,0
3501,lahore bus,delhi lahore,0,0,0
3502,madness india,modi madness,0,0,0
3503,pakistan should,destroyed finalstrike,0,0,0
3504,0,0,0,0,0
3505,escalation pakistan,indopak tensions,pakistan pm,pm narendramodi,0
3506,gandhi speech,indira gandhi,indira,gandhi,speech in
3507,imran khan,modi thunder,stolen modi,khan has,0
3508,fuck modi,modi shitfaced,modi,0,0
3509,bjpfailednationalsecurity,section bjpfailednationalsecurity,0,0,0
3510,0,0,0,0,0
3511,0,0,0,0,0
3512,0,0,0,0,0
3513,urges congress,partisan madness,0,0,0
3514,0,0,0,0,0
3515,modi should,0,0,0,0
3516,lead india,0,0,0,0
3517,narendra modi,modi narendramodi,narendramodi is,0,0
3518,0,0,0,0,0
3519,medicaid are,0,0,0,0
3520,chaiwala doesn,chaiwala,that chaiwala,support terrorism,0
3521,funded experiments,0,0,0,0
3522,modi donkey,real indians,0,0,0
3523,goback modi,modi where,0,0,0
3524,pakfakeclaims,saynotowar pakistan,pakfakeclaims bankrupt,bankrupt pakistan,pakistan
3525,facts cohen,cohen behavior,cohen,0,0
3526,abhinandan declared,commander abhinandan,0,0,0
3527,0,0,0,0,0
3528,israelgate,push russiagate,for israelgate,0,0
3529,0,0,0,0,0
3530,pressure pakistan,pakistan was,0,0,0
3531,bringing cancer,pakistan nehru,kashmir indira,nehru,cancer
3532,commander abhinandan,abhinandan return,abhinandan,on abhinandan,abhinandan for
3533,mocking modi,0,0,0,0
3534,wars pakistan,pakistan waged,nehru and,patel nehru,india 1947
3535,at bjp4telangana,laxman ji,shri bangaru,of bjp,bjp4telangana
3536,dems lost,dems were,0,0,0
3537,0,0,0,0,0
3538,expect modi,0,0,0,0
3539,wall democracy,0,0,0,0
3540,pakistan never,0,0,0,0
3541,sanjivbhatt disappeared,even abhinandanvarthaman,abhinandanvarthaman is,0,0
3542,ashishjoshi suspended,suspended,suspended for,being suspended,0
3543,dumil pakistan,0,0,0,0
3544,pak kills,suicide bomber,0,0,0
3545,peace pak,pak forces,pak,0,0
3546,0,0,0,0,0
3547,priyankaâ tweet,aasha tabqa,priyankaâ,ki aasha,0
3548,0,0,0,0,0
3549,dontsparepak terrorism,terrorism is,terrorism,terrorstatepakistan narendramodi,0
3550,bjp,bjp is,0,0,0
3551,0,0,0,0,0
3552,bjp must,0,0,0,0
3553,bjp,bjp is,for bjp,election fodder,0
3554,of modiji,modiji poor,modiji,0,0
3555,bjp its,not bjp,bjp,indian media,0
3556,0,0,0,0,0
3557,0,0,0,0,0
3558,porkistan they,porkistan,in porkistan,porkistan where,cornering porkistan
3559,testifying,testifying all,from testifying,0,0
3560,cut pakistan,of abhinandan,0,0,0
3561,winner tigerrajasingh,0,0,0,0
3562,indira,indira gandhi,ðÿ indira,rafale deal,rafale
3563,politicizing terror,bjp partywithdifference,bjp,its bjp,terror
3564,modi diplomacy,0,0,0,0
3565,day modi,hating modi,modi jee,0,0
3566,bjp4india cbnarmysrisailam,modi dumped,bjpcheatedap nomorenamo,funds bjpcheatedap,bjp4india
3567,kashmir activist,modi terror,kashmir,0,0
3568,abhinandan has,abhinandan,chaiwala,some chaiwala,chaiwala with
3569,lok sabha,bjp told,0,0,0
3570,anti nationalsðÿ,nationalsðÿ ðÿ,0,0,0
3571,imran khan,modi imran,narendra modi,0,0
3572,abhinandanâ bravery,0,0,0,0
3573,corruption as,see corruption,corruption,0,0
3574,is terrorist,not terrorist,pakistani is,back pakistani,pakistani are
3575,hating india,modi hatred,0,0,0
3576,indian politics,0,0,0,0
3577,nehru or,manmohan singh,against nehru,nehru,modi ji
3578,bjp war,0,0,0,0
3579,gaza congress,gaza,0,0,0
3580,0,0,0,0,0
3581,cdr abhinandanvarthaman,abhinandanvarthaman,abhinandanvarthaman by,kashmiri farooq,cdr abhinandan
3582,0,0,0,0,0
3583,weakening india,modi will,supporting indiaâ,pm modi,0
3584,pakistan has,well pakistan,0,0,0
3585,2019 seats,bjp,0,0,0
3586,hates bjp,bjp as,bjp,1shankarsharma he,0
3587,modi wave,0,0,0,0
3588,robot singh,0,0,0,0
3589,hate modi,modi hate,0,0,0
3590,0,0,0,0,0
3591,congress abhinandan,abhinandan is,abhinandan,0,0
3592,pak menace,pak,0,0,0
3593,shri chandy,suspend shri,0,0,0
3594,matt gaetz,0,0,0,0
3595,0,0,0,0,0
3596,0,0,0,0,0
3597,bjp win,help bjp,bjp,0,0
3598,indian pilot,0,0,0,0
3599,modi lose,let modi,khanumarfa tell,0,0
3600,lets bjp,0,0,0,0
3601,pakistan lovers,pakistan,0,0,0
3602,bjp told,0,0,0,0
3603,pakistani journalist,all pakistani,pakistani,0,0
3604,politics shiroda,congress shiroda,shiroda residents,gaddarâ,shiroda
3605,bjpâ vote,0,0,0,0
3606,modi ji,0,0,0,0
3607,incendiary headline,the economist,0,0,0
3608,modi is,modi,cmdr varthamanâ,0,0
3609,indian armed,jai hind,every indian,indian who,indian
3610,true modi,modi is,0,0,0
3611,0,0,0,0,0
3612,kashmir,kashmir is,that kashmir,0,0
3613,modi peace,0,0,0,0
3614,bjp,bjp we,for bjp,0,0
3615,pakistan fights,why pakistan,pakistan,0,0
3616,0,0,0,0,0
3617,abhinandan wife,0,0,0,0
3618,media terrorist,indian media,terrorist activity,opinion indian,government terrorist
3619,every pakistani,pakistani,pakistani is,terrorist declarepakterroriststate,0
3620,pak terrorism,indian soldiers,militant attack,0,0
3621,about modi,gobackmodi nobelpeaceprizeforimrankhan,arvind kejriwal,kejriwal for,0
3622,pak couple,0,0,0,0
3623,imran khan,modi imran,narendra modi,0,0
3624,airstrikes bjp,mamata banerjee,0,0,0
3625,modi is,modi,0,0,0
3626,0,0,0,0,0
3627,modi remark,0,0,0,0
3628,paid audience,0,0,0,0
3629,abhinandanâ wife,0,0,0,0
3630,national debt,0,0,0,0
3631,congress broðÿ,0,0,0,0
3632,gandhi look,these bigots,bigots are,0,0
3633,resignation for,their resignation,0,0,0
3634,0,0,0,0,0
3635,peace narendra,want peace,0,0,0
3636,terrorist camps,camps are,0,0,0
3637,0,0,0,0,0
3638,invade pakistan,indian army,0,0,0
3639,0,0,0,0,0
3640,0,0,0,0,0
3641,0,0,0,0,0
3642,realsaavedra minnesotans,0,0,0,0
3643,bengali phobia,bengalis,but bengalis,bengalis would,bengali
3644,thanking imran,martyrs pakistan,0,0,0
3645,modi ji,gandhi,0,0,0
3646,wounded indiaâ,modiâ india,arundathi roy,modiâ strike,on modiâ
3647,congresspakistanunited there,0,0,0,0
3648,pmo handle,0,0,0,0
3649,from nda,batch graduated,0,0,0
3650,0,0,0,0,0
3651,paki flag,of paki,paki,abhinandan stand,0
3652,digvijaya singh,0,0,0,0
3653,bifurcation andhra,andhra,andhra people,bjp4india,bjp turn
3654,sagarikaghose narendramodi,narendramodi people,0,0,0
3655,0,0,0,0,0
3656,step pakistan,pakistan pm,abhinandan will,war pakistan,0
3657,indira gandhi,congress indira,indira,0,0
3658,hate modi,modi haters,0,0,0
3659,imran khan,modi imran,0,0,0
3660,even bjp,bjp it,0,0,0
3661,are nehru,nehru didn,nehru,nehru fiddling,0
3662,0,0,0,0,0
3663,pakistan prison,pilot abhinandan,0,0,0
3664,0,0,0,0,0
3665,jai jawan,jawan jai,said jai,india modi,jai kisan
3666,politics rahulgandhi,nationalist rahul,rahul gandhi,rahulgandhi,rahulgandhi has
3667,indiaâ pride,abhinandan salvaged,0,0,0
3668,0,0,0,0,0
3669,0,0,0,0,0
3670,indira gandhi,indira,rahulgandhi divyaspandana,pls rahulgandhi,gandhi
3671,sudanuprising ahmed,ahmed haroun,darfur genocide,0,0
3672,jawans today,forget pak,four jawans,0,0
3673,imran khan,khan tried,0,0,0
3674,sandy hook,grief sandy,0,0,0
3675,journo tavleen,0,0,0,0
3676,indian media,about modi,indiatoday zeenews,0,0
3677,disastrous modi,prime minister,0,0,0
3678,imran khan,0,0,0,0
3679,modi represents,modi,0,0,0
3680,jawans killed,crpf jawans,0,0,0
3681,0,0,0,0,0
3682,india kill,0,0,0,0
3683,sandy hook,grief sandy,0,0,0
3684,0,0,0,0,0
3685,imran khan,modi imran,narendra modi,khan who,0
3686,announced witness,0,0,0,0
3687,0,0,0,0,0
3688,about pak,minister imrankhan,pak,0,0
3689,congress goper,goper duncan,goper,0,0
3690,feel pakistan,pakistan is,imran khan,0,0
3691,kashmir dispute,the kashmir,kashmir,that kashmir,kashmir is
3692,0,0,0,0,0
3693,word overthrow,overthrow,treason,treason to,0
3694,blind mahatma,gandhi_unit zero_discrimation,world blind,gandhi gandhi_unit,gandhi
3695,india haters,modi haters,are india,now modi,0
3696,gujarat modi,modi planned,gujarat,of gujarat,modi plans
3697,hub uae,pakistan after,uae immediately,after islamabad,uae
3698,blame pakistan,abhinandan to,abhinandan,commander abhinandan,outsiders abhinandan
3699,abhinandanâ bravery,0,0,0,0
3700,reporter abhinandan,abhinandan sir,imraan khan,thanking imraan,0
3701,0,0,0,0,0
3702,when modi,0,0,0,0
3703,blind mahatma,gandhi_unit zero_discrimation,world blind,gandhi gandhi_unit,gandhi
3704,sandy hook,grief sandy,0,0,0
3705,war bjp,bjp wants,0,0,0
3706,bjp must,doubt bjp,bjp,but bjp,of bjp
3707,sandy hook,grief sandy,0,0,0
3708,modi today,0,0,0,0
3709,the constitution,constitution,constitution but,0,0
3710,understand kamalaharris,kamalaharris is,kamalaharris,0,0
3711,300 terrorists,india killed,0,0,0
3712,india gang,modi gang,anti india,anti modi,0
3713,sandy hook,grief sandy,0,0,0
3714,masood azhar,azhar pmoindia,azhar,is masood,masood
3715,0,0,0,0,0
3716,korean dictator,0,0,0,0
3717,bjp told,0,0,0,0
3718,0,0,0,0,0
3719,modi strikes,0,0,0,0
3720,donâ weaken,narendra modi,0,0,0
3721,jai hindðÿ,hindðÿ ðÿ,hindðÿ,0,0
3722,sandy hook,grief sandy,0,0,0
3723,does nationalism,nationalism,0,0,0
3724,when pakistan,0,0,0,0
3725,sandy hook,grief sandy,0,0,0
3726,0,0,0,0,0
3727,gorka is,gorka,0,0,0
3728,abhinandan wife,0,0,0,0
3729,telanganaelections2018,telangana on,of telanganaelections2018,telangana,telanganaelections2018 both
3730,supporting indiaâ,modi will,india will,0,0
3731,modi is,0,0,0,0
3732,indiastrikesback media,media coverage,0,0,0
3733,modi haters,orgasm since,modi,orgasm,0
3734,lok sabha,punjab,0,0,0
3735,fukuoka capacity,japan tour,messe fukuoka,fukuoka,0
3736,pak captured,pakistan had,0,0,0
3737,anti modi,slams oppn,harming india,0,0
3738,blaming modi,0,0,0,0
3739,0,0,0,0,0
3740,0,0,0,0,0
3741,na khaunga,khaunga na,khane dunga,narendramodi,0
3742,bjpâ narrative,bjpâ,0,0,0
3743,0,0,0,0,0
3744,jaish terrorist,0,0,0,0
3745,will fail,rahul gandhi,failed 2019,fail,2009 failed
3746,indian students,intellectuals modi,modi mindset,0,0
3747,fight narendra,narendra modi,zakia jafri,0,0
3748,pappu rahulgandhi,haath pakistan,0,0,0
3749,0,0,0,0,0
3750,passed medicare,0,0,0,0
3751,ordering evictions,0,0,0,0
3752,0,0,0,0,0
3753,pakistan kashmirbleeds,in kashmir,kashmir on,kashmir,0
3754,sonia ji,blame modi,0,0,0
3755,qatar sheikh,of qatar,qatar,terrorism continues,sheikh tamim
3756,0,0,0,0,0
3757,are pakistanis,criticize india,0,0,0
3758,0,0,0,0,0
3759,modi snatched,snatched rafale,0,0,0
3760,0,0,0,0,0
3761,bjp feasting,martyrs traitors,our martyrs,martyrs,of bjp
3762,to sonia,0,0,0,0
3763,ceasefire violations,ceasefire,0,0,0
3764,rafale fighter,had rafale,rafale the,of rafale,rafale
3765,0,0,0,0,0
3766,nda regime,0,0,0,0
3767,rahul gandhi,gandhi failed,gandhi,rahul,only rahul
3768,0,0,0,0,0
3769,middleman modiatconclave19,no middlemen,need middlemen,prime middleman,middlemen after
3770,imran khan,pakistan,with pakistan,0,0
3771,zuckerberg lied,zuckerberg,mark zuckerberg,facebook whistleblower,0
3772,shocked modi,modi held,bjp workers,bjp,0
3773,0,0,0,0,0
3774,air strike,strike pulwama,0,0,0
3775,0,0,0,0,0
3776,nationalism is,nationalism,gandhi cannot,gandhi,0
3777,rafale scam,prove rafale,0,0,0
3778,0,0,0,0,0
3779,2024 mughal,2020 india,india 2026,2018 imran,2019 modi
3780,parkland shooting,gun violence,0,0,0
3781,said gujarat,of ambani,ambani,rahulgandhi biggest,indian biggest
3782,jawans fight,rahul gandhi,gandhi,0,0
3783,imran khan,khan vs,vs narendra,khan,narendra modi
3784,indira gandhi,1969 indira,indira,0,0
3785,time graduation,graduation se,upa ke,0,0
3786,congress spent,0,0,0,0
3787,modi is,0,0,0,0
3788,modi is,worst pm,0,0,0
3789,bjp can,bjp,karnataka,that bjp,0
3790,pulwama attack,proof pulwama,pulwama,bjp avi,0
3791,threatening someone,0,0,0,0
3792,breaking modi,modi,0,0,0
3793,modiatconclave19 modi,modiatconclave19,desai je,modi haters,0
3794,0,0,0,0,0
3795,narendra modi,0,0,0,0
3796,disappointed upsc_csat_victims,0,0,0,0
3797,congresspakistanunited shameoncongress,0,0,0,0
3798,using migs,migs which,migs,0,0
3799,0,0,0,0,0
3800,iok condemns,0,0,0,0
3801,left protest,protested centre,they protested,protest,protest against
3802,arnab goswami,goswami india,0,0,0
3803,0,0,0,0,0
3804,0,0,0,0,0
3805,rahul gandhi,indiaâ image,0,0,0
3806,gandhi attacks,attacks modi,gandhi,rahul gandhi,modi have
3807,rahulgandhi narendramodi,rahulgandhi,0,0,0
3808,modi concedes,finally modi,worst pm,modi,0
3809,indian army,crpf jawans,0,0,0
3810,pmmodi over,0,0,0,0
3811,threaten india,narendramodi modiatconclave19,modiatconclave19,modiatconclave19 letsconclave19,india pm
3812,pak terror,destroyed pak,air strikes,0,0
3813,0,0,0,0,0
3814,0,0,0,0,0
3815,0,0,0,0,0
3816,bjp improve,bjp election,0,0,0
3817,no rafael,rafael,rafael the,0,0
3818,pulwama terror,claim pulwama,audio clip,0,0
3819,india attacks,0,0,0,0
3820,kaffirs islamoapologist,sulclde bomb,rss sulclde,0,0
3821,gandhi family,gandhi,0,0,0
3822,scam bigger,crore scam,buy rafale,mega scam,scam in
3823,suicide shameonyoumodi,abhinandan modi,abhi nandan,0,0
3824,namo has,namo,0,0,0
3825,terrorising pakistan,pakistan,0,0,0
3826,global terrorist,terrorist sign,narendra modi,0,0
3827,leak pulwama,elections bjpdidpulwama,bjpdidpulwama,bjpdidpulwama https,by bjp
3828,0,0,0,0,0
3829,modi ji,0,0,0,0
3830,international terrorist,terrorist sign,0,0,0
3831,be journalists,journalists,0,0,0
3832,moon bat,bat terrorist,0,0,0
3833,defense scams,defense sector,0,0,0
3834,rafale jet,rafale jets,0,0,0
3835,kashmir issue,hide kashmir,0,0,0
3836,reject bjp,thelogicalvoters bjp_à,bjp,bjp in,bjp_à
3837,india will,rahulgandhi will,narendramodi indiastandasone,modi ji,0
3838,0,0,0,0,0
3839,end war,war is,0,0,0
3840,0,0,0,0,0
3841,confession by,loser narendramodi,confession,narendramodi,0
3842,opposition should,bjp4india will,0,0,0
3843,terrorists were,of terrorists,terrorists,0,0
3844,0,0,0,0,0
3845,what pakistan,pakistan did,0,0,0
3846,pulwama attack,0,0,0,0
3847,pakistanairforceourpride pakistanzindabad,dontmesswithpakistan pakistanairforceourpride,pakistanairforceourpride,rafale flown,narendramodi rafale
3848,0,0,0,0,0
3849,0,0,0,0,0
3850,0,0,0,0,0
3851,be indicted,congress indicted,indictments among,indicted and,indicted particularly
3852,crpf deaths,0,0,0,0
3853,unstable india,indian military,0,0,0
3854,defeating bjp,congress muslims,bjp,bjp there,0
3855,bjp insulting,army indiafirst4kejriwal,insulting indian,indian army,bjp
3856,0,0,0,0,0
3857,paayega apnamodiaayega,apnamodiaayega,0,0,0
3858,india haters,indian voters,0,0,0
3859,afraid mahatma,be afraid,frighten you,frighten,mahatma gandhi
3860,karyakarta killed,bjp karyakarta,0,0,0
3861,mumbai development,metro work,metro,0,0
3862,ðÿ modi,20 ceasefire,rallies ðÿ,0,0
3863,0,0,0,0,0
3864,abhinandan will,says abhinandan,abhinandan,0,0
3865,modi ji,0,0,0,0
3866,jail rafale,0,0,0,0
3867,russia tensions,conflict russia,0,0,0
3868,bjp can,bjp,karnataka,that bjp,0
3869,modi becoming,modi mistakes,0,0,0
3870,harming india,0,0,0,0
3871,terroristani schooling,these barbarians,0,0,0
3872,0,0,0,0,0
3873,salute indianairforce,0,0,0,0
3874,indiatoday narendramodi,india future,0,0,0
3875,choukidar is,choukidar,is chor,0,0
3876,hindu extremism,hindutva empire,0,0,0
3877,0,0,0,0,0
3878,kashmir dispute,the kashmir,0,0,0
3879,0,0,0,0,0
3880,pakistani media,0,0,0,0
3881,bjp behind,bjp,pulwama attack,pulwama,0
3882,federal spending,limiting spending,0,0,0
3883,0,0,0,0,0
3884,kerala condemn,0,0,0,0
3885,pakistan continues,pakistan stops,dismantle pakistan,continues terrorism,pakistan this
3886,0,0,0,0,0
3887,0,0,0,0,0
3888,indiaâ soldiers,war memorial,indiaâ bravehearts,indiaâ pride,monument
3889,jaishekejriwal,tajinderbagga kejriwal,co jaishekejriwal,kejriwal and,kejriwal
3890,decriminalizing sex,0,0,0,0
3891,0,0,0,0,0
3892,mccarthyism https,as mccarthyism,mccarthyism,hate lists,0
3893,0,0,0,0,0
3894,goz_1911 terrorists,0,0,0,0
3895,0,0,0,0,0
3896,alliance is,0,0,0,0
3897,defeat hassansiddiqui,coward narendramodi,finally coward,narendramodi,narendramodi accepted
3898,0,0,0,0,0
3899,masood azhar,0,0,0,0
3900,negative peddling,negative narrative,narrative peddling,0,0
3901,sandy hook,grief sandy,0,0,0
3902,0,0,0,0,0
3903,arvind kejriwal,about modi,0,0,0
3904,his phd,0,0,0,0
3905,freeloaders,freeloaders and,of bjp,bjp ðÿ,0
3906,0,0,0,0,0
3907,to jaish,jaish,0,0,0
3908,peace india,imran khan,0,0,0
3909,0,0,0,0,0
3910,bjp keep,against bjp,bjp,0,0
3911,pakistan flag,0,0,0,0
3912,praises kejriwal,kejriwal,kejriwal plus,voting pakistan,pakistan praises
3913,pakis had,pakis,pak,if pakis,0
3914,bjp businessstandardðÿ,of bjp,bjp,bjp ians,0
3915,anil ambani,chorchowkidar modi,0,0,0
3916,these jihadis,oppose omar,jihadis,jihadis in,0
3917,soldier maturity,0,0,0,0
3918,vote bjp,bjp leaders,bjp4india,shailen_pratap bjp4india,bjp4india arunjaitley
3919,0,0,0,0,0
3920,mumbai attack,0,0,0,0
3921,that kashmir,kashmir,kashmir is,0,0
3922,0,0,0,0,0
3923,surgical strike,indiatodayconclave2019 bjpvijaysankalpbikerally,bjp tajinderbagga,0,0
3924,balochistan stands,balochistan,campaign pakistanarmyzindabad,pakistanarmyzindabad says,pakistanarmyzindabad
3925,modi sarkar,gandhi,gandhi is,political assassins,0
3926,mumbai liberals,liberals modi,0,0,0
3927,of bjp,bjp https,bjp,audio tap,0
3928,it indianmedia,indianmedia,indian news,indianmedia that,0
3929,0,0,0,0,0
3930,hating hindus,hating india,modi libtards,0,0
3931,did indira,indira gandhi,gandhi consult,0,0
3932,0,0,0,0,0
3933,india pulwamaattack,pulwama attack,pulwamaattack,pulwama,pulwamaattack former
3934,indo pak,pak relations,0,0,0
3935,strategists bjp,bjp4india strategists,bjp media,bjp,bjp4india
3936,msm media,0,0,0,0
3937,0,0,0,0,0
3938,weakening india,questioning pakistan,0,0,0
3939,air force,0,0,0,0
3940,please rahulgandhipagalhai,rahulgandhipagalhai,0,0,0
3941,erroneous tweets,0,0,0,0
3942,man narendramodi,indian fool,narendramodi is,narendramodi,0
3943,terror indiastrong,present crisis,0,0,0
3944,mr surjewala,surjewala,rssurjewala you,0,0
3945,pakistani cowards,pakistani,pak,your pakistan,pakistan is
3946,0,0,0,0,0
3947,pulwama terror,claim pulwama,0,0,0
3948,imran khan,0,0,0,0
3949,reject bjp,thelogicalvoters bjp_à,bjp,bjp in,bjp_à
3950,0,0,0,0,0
3951,0,0,0,0,0
3952,air strikes,0,0,0,0
3953,kashmir dispute,the kashmir,kashmir,0,0
3954,pulwama blast,0,0,0,0
3955,anil ambani,0,0,0,0
3956,air strike,0,0,0,0
3957,to pak,0,0,0,0
3958,attack pakistani,pakistani nuclear,pakistani civilians,about pakistani,0
3959,cancelled cancelpriyanka,0,0,0,0
3960,kashmir,kashmir is,that kashmir,0,0
3961,bjp ðÿ,of bjp,0,0,0
3962,0,0,0,0,0
3963,0,0,0,0,0
3964,fear is,is afraid,0,0,0
3965,bhai lockheed,lockheed boeing,the lockheed,lockheed,plane bhi
3966,balakot air,the balakot,balakot,0,0
3967,mao planned,mao,0,0,0
3968,pakistanâ propaganda,spreading pakistanâ,0,0,0
3969,global terrorist,terrorist sign,0,0,0
3970,0,0,0,0,0
3971,of tamilans,tamilans,0,0,0
3972,modiâ boot,0,0,0,0
3973,are celebrating,not celebrating,celebrating iaf,bjp parties,0
3974,modi extremism,0,0,0,0
3975,indira gandhi,indira,indian prisoners,0,0
3976,reservation in,reservation,0,0,0
3977,accha hai,hai fears,darr accha,hai,0
3978,reparations legislation,reparations is,reparations,any reparations,reparationsâ
3979,balakot airstrike,nobody died,iafâ balakot,0,0
3980,0,0,0,0,0
3981,0,0,0,0,0
3982,modi govt,0,0,0,0
3983,congress fails,0,0,0,0
3984,modi promised,0,0,0,0
